time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010446250000	16.5153	4.53895	5.19602	0.713584	0.364748	radar	0.658648	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
1477010446300000	16.6942	4.70552	5.17552	0.733578	0.367289	lidar	0.477311	16.6039	4.67344	16.613	4.5849	3.74	3.28438
1477010446350000	16.8453	4.90288	5.08743	0.784361	0.426611	radar	4.48104	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
1477010446400000	17.0098	5.1263	5.11554	0.825126	0.450015	lidar	0.49453	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
1477010446450000	17.179	5.29886	5.08391	0.844789	0.451047	radar	1.75259	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
1477010446500000	17.3393	5.4774	5.06458	0.864165	0.447573	lidar	0.226673	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
1477010446550000	17.4946	5.64943	5.01703	0.884974	0.452392	radar	3.26098	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
1477010446600000	17.69	5.7691	4.96713	0.869842	0.407514	lidar	1.98328	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
1477010446650000	17.8319	5.96849	4.93278	0.904996	0.435618	radar	1.04645	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
1477010446700000	18.0073	6.15549	4.94424	0.916267	0.422637	lidar	0.767938	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
1477010446750000	18.1562	6.3641	4.95839	0.940732	0.426257	radar	0.671224	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
1477010446800000	18.2778	6.59988	4.9814	0.980062	0.447674	lidar	0.488408	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
1477010446850000	18.4086	6.81511	4.97851	1.00867	0.458301	radar	0.229208	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
1477010446900000	18.5586	6.94957	4.89839	1.00106	0.423038	lidar	2.24438	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
1477010446950000	18.7082	7.15542	4.93033	1.00915	0.398811	radar	0.669202	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
1477010447000000	18.9076	7.29078	4.88545	0.983378	0.34485	lidar	4.0945	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
1477010447050000	18.9943	7.4965	4.81763	1.02722	0.391857	radar	4.07501	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
1477010447100000	19.0849	7.75815	4.86597	1.07355	0.423218	lidar	1.13692	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
1477010447150000	19.2059	7.96536	4.8667	1.08794	0.412392	radar	0.300163	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
1477010447200000	19.2852	8.18066	4.84635	1.11914	0.425197	lidar	1.37824	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
1477010447250000	19.3846	8.3913	4.84784	1.13421	0.410544	radar	2.28634	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
1477010447300000	19.4807	8.53863	4.74848	1.13702	0.391139	lidar	3.94477	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
1477010447350000	19.5713	8.74804	4.72559	1.16091	0.401499	radar	0.574069	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
1477010447400000	19.7347	8.91993	4.70061	1.14335	0.357776	lidar	4.17474	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
1477010447450000	19.8072	9.14241	4.67876	1.17902	0.389128	radar	1.02748	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
1477010447500000	19.9382	9.36634	4.7093	1.18363	0.371399	lidar	2.97926	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
1477010447550000	19.9821	9.59002	4.66323	1.23217	0.424427	radar	2.70426	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
1477010447600000	20.0694	9.82883	4.69391	1.25274	0.423303	lidar	0.741247	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
1477010447650000	20.13	10.0773	4.73586	1.27864	0.421702	radar	7.14395	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
1477010447700000	20.1774	10.3491	4.79183	1.31613	0.439911	lidar	0.887745	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
1477010447750000	20.1921	10.5865	4.76287	1.36673	0.488273	radar	2.88855	19.6774	10.803	20.1271	10.6247	0.845742	4.77652
1477010447800000	20.2503	10.8583	4.8216	1.39309	0.489471	lidar	2.01177	20.371	11.0109	20.1663	10.864	0.722256	4.7934
1477010447850000	20.2794	11.1146	4.85194	1.4216	0.488756	radar	4.88257	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
1477010447900000	20.3136	11.3528	4.84952	1.44523	0.487885	lidar	0.00178057	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
1477010447950000	20.257	11.6035	4.81216	1.52715	0.58618	radar	10.4773	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
1477010448000000	20.3293	11.8427	4.81923	1.53017	0.556359	lidar	4.86874	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
1477010448050000	20.3567	12.0764	4.83402	1.53144	0.501012	radar	3.79333	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
1477010448100000	20.3432	12.3624	4.89948	1.56897	0.513249	lidar	1.09476	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
1477010448150000	20.2921	12.6019	4.86906	1.63023	0.578596	radar	3.1083	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
1477010448200000	20.3175	12.8406	4.86204	1.64157	0.559245	lidar	1.90795	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
1477010448250000	20.305	13.0723	4.84374	1.66765	0.560715	radar	2.10587	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
1477010448300000	20.2699	13.2855	4.80356	1.69756	0.563854	lidar	1.02833	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
1477010448350000	20.2316	13.5205	4.80479	1.72285	0.55355	radar	1.30431	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
1477010448400000	20.2113	13.7784	4.83331	1.74343	0.544978	lidar	1.32263	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
1477010448450000	20.1552	14.0062	4.81654	1.78048	0.564721	radar	0.830074	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
1477010448500000	20.1	14.2608	4.84707	1.80944	0.564748	lidar	0.345298	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
1477010448550000	20.0281	14.4899	4.8436	1.84054	0.565559	radar	1.37369	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
1477010448600000	19.9194	14.744	4.88983	1.88407	0.581087	lidar	1.16829	19.781	14.773	19.934	14.6897	-1.30687	4.62805
1477010448650000	19.8534	14.9623	4.87065	1.89939	0.551872	radar	3.41892	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
1477010448700000	19.8234	15.18	4.83223	1.90798	0.532225	lidar	2.20264	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
1477010448750000	19.6898	15.3899	4.81104	1.98772	0.643333	radar	7.7759	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
1477010448800000	19.6608	15.5782	4.73194	1.99526	0.618525	lidar	3.69347	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
1477010448850000	19.5676	15.7835	4.71665	2.02073	0.607598	radar	1.36622	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
1477010448900000	19.4637	15.9967	4.71928	2.05017	0.606513	lidar	0.0156419	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
1477010448950000	19.363	16.2052	4.71669	2.06399	0.568939	radar	1.8659	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
1477010449000000	19.2537	16.3826	4.67308	2.09386	0.571637	lidar	0.692972	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
1477010449050000	19.136	16.5793	4.66622	2.12345	0.574792	radar	0.27441	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
1477010449100000	19.0057	16.7893	4.68827	2.15208	0.574106	lidar	0.138879	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
1477010449150000	18.8483	16.9811	4.70294	2.2135	0.64672	radar	6.45701	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
1477010449200000	18.6742	17.2159	4.79232	2.24822	0.646941	lidar	1.84416	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
1477010449250000	18.5729	17.421	4.77182	2.22859	0.541202	radar	6.14875	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
1477010449300000	18.3591	17.6127	4.83302	2.27594	0.561154	lidar	3.82418	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
1477010449350000	18.223	17.8047	4.82379	2.27733	0.504466	radar	2.28796	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
1477010449400000	18.092	17.991	4.80539	2.29293	0.494746	lidar	0.904509	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
1477010449450000	17.9159	18.1454	4.7903	2.33792	0.534346	radar	2.06325	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
1477010449500000	17.7853	18.2881	4.72079	2.35919	0.530166	lidar	1.10052	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
1477010449550000	17.6521	18.4693	4.70459	2.36575	0.500252	radar	6.62119	18.8558	18.1365	17.6334	18.5697	-3.43247	3.35973
1477010449600000	17.4577	18.6512	4.7521	2.39337	0.501978	lidar	0.48714	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
1477010449650000	17.2769	18.792	4.73671	2.4296	0.523142	radar	1.795	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
1477010449700000	17.1159	18.9287	4.69773	2.45398	0.522068	lidar	0.324959	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
1477010449750000	16.9486	19.0991	4.70568	2.46557	0.49949	radar	3.01423	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
1477010449800000	16.7317	19.2148	4.7081	2.50633	0.51621	lidar	2.7253	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
1477010449850000	16.5414	19.3681	4.72619	2.53076	0.519612	radar	3.24464	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
1477010449900000	16.3163	19.5295	4.79035	2.55636	0.517806	lidar	0.863437	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
1477010449950000	16.0933	19.6123	4.77184	2.60875	0.559849	radar	10.0986	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
1477010450000000	15.8878	19.7563	4.79571	2.62898	0.55108	lidar	0.769799	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
1477010450050000	15.6994	19.8812	4.76694	2.63251	0.499164	radar	3.191	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
1477010450100000	15.4686	20.0347	4.83107	2.64997	0.489646	lidar	1.33946	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
1477010450150000	15.2567	20.177	4.85437	2.66084	0.468587	radar	5.64836	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
1477010450200000	15.0685	20.3088	4.8388	2.67191	0.4559	lidar	1.82998	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
1477010450250000	14.8379	20.3911	4.83827	2.71048	0.481671	radar	2.17684	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
1477010450300000	14.6223	20.5104	4.84924	2.72699	0.473475	lidar	0.618868	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
1477010450350000	14.3854	20.5974	4.86791	2.76425	0.502071	radar	1.30265	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
1477010450400000	14.1389	20.6714	4.88332	2.79669	0.509499	lidar	0.732065	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
1477010450450000	13.9018	20.7428	4.89242	2.83271	0.532143	radar	0.363781	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
1477010450500000	13.6276	20.8064	4.94173	2.86777	0.539991	lidar	1.7271	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
1477010450550000	13.3793	20.8372	4.94903	2.9222	0.594731	radar	2.30867	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
1477010450600000	13.1332	20.8777	4.94814	2.95577	0.598802	lidar	0.159129	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
1477010450650000	12.9014	20.9366	4.93909	2.9766	0.586037	radar	1.78896	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
1477010450700000	12.7019	20.9796	4.87927	2.99951	0.581048	lidar	1.94022	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
1477010450750000	12.4492	21.0206	4.90235	3.0272	0.58117	radar	2.56067	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
1477010450800000	12.2025	21.0575	4.91304	3.05194	0.576198	lidar	0.151479	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
1477010450850000	11.964	21.0774	4.90932	3.08302	0.584201	radar	0.935887	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
1477010450900000	11.7216	21.0473	4.88787	3.12729	0.601115	lidar	1.87348	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
1477010450950000	11.4748	21.0339	4.88649	3.16241	0.606602	radar	1.0678	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
1477010451000000	11.2591	21.0268	4.84502	3.19153	0.606662	lidar	0.691824	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
1477010451050000	11.0053	20.9882	4.85664	3.23084	0.616184	radar	4.1171	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
1477010451100000	10.7954	20.9494	4.8062	3.26703	0.623807	lidar	0.568617	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
1477010451150000	10.5473	20.9492	4.79524	3.26997	0.566973	radar	5.6721	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
1477010451200000	10.2655	20.978	4.87284	3.27229	0.535485	lidar	3.42693	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
1477010451250000	10.0266	20.9597	4.86882	3.29093	0.523798	radar	1.01992	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
1477010451300000	9.83362	20.9201	4.79837	3.31963	0.52874	lidar	1.6739	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
1477010451350000	9.59911	20.9122	4.76691	3.31621	0.471099	radar	2.25966	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
1477010451400000	9.4069	20.86	4.704	3.34584	0.479546	lidar	1.02967	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
1477010451450000	9.18605	20.8181	4.69408	3.36848	0.48056	radar	1.47938	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
1477010451500000	8.89231	20.7879	4.79213	3.37691	0.46089	lidar	2.23108	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
1477010451550000	8.67822	20.7079	4.77108	3.4126	0.479329	radar	4.4637	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
1477010451600000	8.40166	20.6248	4.84329	3.43829	0.479533	lidar	2.7887	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
1477010451650000	8.17314	20.5444	4.84767	3.46804	0.49048	radar	0.110827	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
1477010451700000	7.93067	20.4648	4.86837	3.49062	0.487846	lidar	0.125863	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
1477010451750000	7.71486	20.378	4.87157	3.52492	0.512263	radar	3.50823	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
1477010451800000	7.40492	20.3211	4.98954	3.52431	0.480313	lidar	3.43453	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
1477010451850000	7.17267	20.2246	4.98797	3.54633	0.474844	radar	0.217579	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
1477010451900000	6.9077	20.1423	5.03721	3.55727	0.459486	lidar	0.650447	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
1477010451950000	6.6819	20.051	5.02127	3.573	0.446831	radar	0.476317	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
1477010452000000	6.43393	19.9599	5.04697	3.58569	0.435556	lidar	0.298744	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
1477010452050000	6.21674	19.8662	5.02907	3.60328	0.432113	radar	2.85017	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
1477010452100000	5.95359	19.7731	5.07791	3.60998	0.414546	lidar	0.741904	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
1477010452150000	5.72426	19.6269	5.1195	3.65007	0.451118	radar	1.96883	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
1477010452200000	5.54918	19.5033	5.05171	3.68061	0.461395	lidar	1.43041	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
1477010452250000	5.348	19.3539	5.04537	3.71464	0.477035	radar	1.76408	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
1477010452300000	5.13505	19.2522	5.0319	3.7249	0.462156	lidar	1.92402	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
1477010452350000	4.94335	19.1406	4.97092	3.73404	0.435031	radar	4.66625	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
1477010452400000	4.78206	18.9891	4.91758	3.76948	0.451797	lidar	0.748164	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
1477010452450000	4.57325	18.8389	4.9517	3.79535	0.462849	radar	1.48063	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452500000	4.3965	18.7069	4.91607	3.81602	0.460916	lidar	1.12152	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.2147	18.5649	4.87259	3.82984	0.439868	radar	1.34787	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.09149	18.4092	4.7903	3.86859	0.461303	lidar	2.01445	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.90782	18.236	4.86757	3.90914	0.505329	radar	7.18115	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.65046	18.0952	4.95255	3.89994	0.462923	lidar	2.66914	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.48808	17.9448	4.88573	3.91223	0.438114	radar	3.40825	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.26038	17.7781	4.94841	3.91579	0.415112	lidar	1.16871	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.08086	17.594	4.99529	3.94723	0.441192	radar	2.3779	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90203	17.4764	4.95472	3.94705	0.416391	lidar	6.13941	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.76041	17.2594	4.9967	3.99998	0.471918	radar	3.11834	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.5851	17.0734	5.00954	4.01747	0.464531	lidar	0.0713093	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.42123	16.9077	4.94265	4.01946	0.422975	radar	2.12899	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.25699	16.7355	4.9355	4.03221	0.413365	lidar	0.511766	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.082	16.5402	4.93129	4.03892	0.385781	radar	4.97641	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.92736	16.3098	4.96726	4.0673	0.39557	lidar	2.2573	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77038	16.134	4.92488	4.07031	0.365721	radar	1.02597	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.56435	15.966	4.96033	4.05846	0.329651	lidar	1.71414	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.43785	15.7344	5.01049	4.10237	0.377	radar	2.08888	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.26492	15.5164	5.05411	4.11253	0.365959	lidar	0.794425	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.10781	15.3237	5.04199	4.11765	0.346297	radar	0.962981	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.895084	15.1055	5.12402	4.10931	0.314604	lidar	2.34674	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.747708	14.9253	5.06293	4.10787	0.282726	radar	2.4484	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.646897	14.7108	5.02738	4.1391	0.303317	lidar	0.533195	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.534901	14.4692	5.0692	4.1776	0.342278	radar	1.80803	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.360617	14.247	5.11799	4.17731	0.321012	lidar	0.827981	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.238905	13.9946	5.20081	4.21543	0.365355	radar	3.07862	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.226469	13.7458	5.11964	4.28086	0.422469	lidar	3.75154	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.123168	13.5029	5.16112	4.30966	0.439594	radar	0.962444	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0443841	13.272	5.21211	4.30193	0.402777	lidar	1.40724	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.162692	13.054	5.16599	4.30488	0.372816	radar	1.13586	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.165101	12.8281	5.07434	4.36238	0.422035	lidar	3.41862	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.283469	12.6032	5.03484	4.35955	0.38167	radar	3.51997	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.403204	12.3676	5.05929	4.36329	0.362329	lidar	0.353279	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.527413	12.1593	5.02424	4.35455	0.32284	radar	3.77734	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.604801	11.9403	4.99859	4.3719	0.32492	lidar	0.532115	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.731511	11.7122	5.00253	4.36389	0.290479	radar	2.76754	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.929125	11.4684	5.089	4.32874	0.228116	lidar	4.09661	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.03515	11.2433	5.03734	4.32327	0.193505	radar	2.77466	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.2125	11.0162	5.08726	4.29535	0.147474	lidar	2.14865	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.29099	10.7697	5.12485	4.32442	0.186774	radar	1.41661	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.42037	10.5159	5.16907	4.32155	0.171778	lidar	0.855267	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.50749	10.2529	5.21977	4.34498	0.199341	radar	1.46563	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.60482	10.0429	5.18227	4.34826	0.1919	lidar	1.98311	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.69395	9.81322	5.15305	4.35411	0.183342	radar	0.518425	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.7676	9.59329	5.11534	4.36715	0.188391	lidar	0.830422	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.87778	9.34084	5.17291	4.37318	0.192621	radar	2.53621	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.95911	9.04836	5.23026	4.39047	0.200986	lidar	4.05892	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.04557	8.82578	5.17614	4.38897	0.178173	radar	1.83907	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.14155	8.57378	5.19502	4.39229	0.171232	lidar	0.135473	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.27094	8.31929	5.23757	4.38004	0.144728	radar	2.78297	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.3162	8.08639	5.19085	4.40251	0.16351	lidar	0.835394	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.379	7.87383	5.12644	4.41087	0.160626	radar	5.5134	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.49295	7.62231	5.16294	4.403	0.141237	lidar	0.680275	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.6578	7.38744	5.16969	4.35899	0.0610404	radar	5.54319	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.76198	7.13153	5.19816	4.35708	0.0548742	lidar	0.327728	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.82208	6.89691	5.18086	4.37789	0.0860359	radar	1.70783	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.86285	6.68976	5.09869	4.39628	0.102907	lidar	2.54815	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.92722	6.4683	5.02654	4.39309	0.074888	radar	4.00583	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.98166	6.23225	5.00465	4.40647	0.0862033	lidar	0.365826	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.0997	5.98437	5.05661	4.39611	0.0723087	radar	3.40294	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.18299	5.70996	5.10637	4.4011	0.0735264	lidar	1.69556	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.2929	5.46283	5.11105	4.38001	0.0262438	radar	2.20448	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.39017	5.20128	5.14977	4.37769	0.0219035	lidar	0.594285	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.45683	4.95543	5.14925	4.39187	0.0456576	radar	0.263486	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.57224	4.67673	5.22574	4.38421	0.0345562	lidar	2.15195	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.68203	4.42393	5.23577	4.36373	-0.0107144	radar	2.16637	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.81606	4.15225	5.31036	4.34931	-0.0254984	lidar	2.52672	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.89538	3.91172	5.29572	4.36151	0.00338549	radar	1.23599	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
